"ReporterISO3","ProductCode","PartnerISO3","Year","TradeFlowCode","TradeValue in 1000 USD","ReporterName","PartnerName","TradeFlowName","NetWeight in KGM","Quantity","QtyUnit"
"CHN","6203","MYS",2015,5,777.053,"China","Malaysia","Import",22171,46640,"Item"
"CHN","6203","MYS",2015,6,512633.718,"China","Malaysia","Export",,100170363,"Item"
"CHN","6203","MYS",2016,5,1939.702,"China","Malaysia","Import",28582,147454.649,"Item"
"CHN","6203","MYS",2016,6,273108.351,"China","Malaysia","Export",23137929,16070785.227,"Item"
"CHN","6203","PHL",2015,5,2829.334,"China","Philippines","Import",76917,174988,"Item"
"CHN","6203","PHL",2015,6,197587.965,"China","Philippines","Export",,40063871,"Item"
"CHN","6203","PHL",2016,5,2279.47,"China","Philippines","Import",36147,157847.213,"Item"
"CHN","6203","PHL",2016,6,277780.363,"China","Philippines","Export",19253009,16174764.449,"Item"
"CHN","6203","SGP",2015,5,28.454,"China","Singapore","Import",,1461,"Item"
"CHN","6203","SGP",2015,6,177550.831,"China","Singapore","Export",,29541656,"Item"
"CHN","6203","SGP",2016,5,19.127,"China","Singapore","Import",181,763.938,"Item"
"CHN","6203","SGP",2016,6,109640.901,"China","Singapore","Export",7691377,6385075.017,"Item"
"CHN","6203","THA",2015,5,7510.29,"China","Thailand","Import",,271268,"Item"
"CHN","6203","THA",2015,6,59437.762,"China","Thailand","Export",,9401370,"Item"
"CHN","6203","THA",2016,5,9822.927,"China","Thailand","Import",97634,598863.875,"Item"
"CHN","6203","THA",2016,6,30579.278,"China","Thailand","Export",1950593,1755357.882,"Item"
"CHN","6203","USA",2015,5,2497.834,"China","United States","Import",,128651,"Item"
"CHN","6203","USA",2015,6,2128374.938,"China","United States","Export",,259091525,"Item"
"CHN","6203","USA",2016,5,4043.743,"China","United States","Import",85906,256958.836,"Item"
"CHN","6203","USA",2016,6,2088025.655,"China","United States","Export",123035529,117987044.386,"Item"
"CHN","6203","VNM",2015,5,64731.956,"China","Vietnam","Import",1824242,4498567,"Item"
"CHN","6203","VNM",2015,6,122139.977,"China","Vietnam","Export",,15757131,"Item"
"CHN","6203","VNM",2016,5,75420.712,"China","Vietnam","Import",2218147,5250943.766,"Item"
"CHN","6203","VNM",2016,6,66517.78,"China","Vietnam","Export",4099632,3203076.971,"Item"
"CHN","6203","WLD",2015,4,62784.14,"China"," World","Re-Import",,2432874,"Item"
"CHN","6203","WLD",2015,5,799780.877,"China"," World","Import",,38583950,"Item"
"CHN","6203","WLD",2015,6,14205230.7,"China"," World","Export",,2034099575,"Item"
"CHN","6203","WLD",2016,4,50492.205,"China"," World","Re-Import",,0,"N.Q."
"CHN","6203","WLD",2016,5,730003.095,"China"," World","Import",17666490,0,"N.Q."
"CHN","6203","WLD",2016,6,12461536.785,"China"," World","Export",755542425,0,"N.Q."
"CHN","7208","ASEAN",2015,5,85.509,"China","Asia Tenggara --- ASEAN  ","Import",94816,94816,"Kg"
"CHN","7208","ASEAN",2015,6,78517.78,"China","Asia Tenggara --- ASEAN  ","Export",123182485,123182485,"Kg"
"CHN","7208","ASEAN",2016,5,265.823,"China","Asia Tenggara --- ASEAN  ","Import",529506,529506.281,"Kg"
"CHN","7208","ASEAN",2016,6,38455.959,"China","Asia Tenggara --- ASEAN  ","Export",75513032,75513031.793,"Kg"
"CHN","7208","BRN",2015,6,1983.29,"China","Brunei","Export",4951350,4951350,"Kg"
"CHN","7208","BRN",2016,6,1313.088,"China","Brunei","Export",2464753,2464753.184,"Kg"
"CHN","7208","IDN",2015,6,16128.5,"China","Indonesia","Export",31162049,31162049,"Kg"
"CHN","7208","IDN",2016,5,9.611,"China","Indonesia","Import",21624,21623.56,"Kg"
"CHN","7208","IDN",2016,6,11492.549,"China","Indonesia","Export",22343041,22343041.35,"Kg"
"CHN","7208","KHM",2015,6,1097.835,"China","Cambodia","Export",1753470,1753470,"Kg"
"CHN","7208","KHM",2016,6,753.08,"China","Cambodia","Export",1441021,1441021.394,"Kg"
"CHN","7208","LAO",2015,6,4730.969,"China","Lao PDR","Export",5754174,5754174,"Kg"
"CHN","7208","LAO",2016,6,2674.942,"China","Lao PDR","Export",5197520,5197519.553,"Kg"
"CHN","7208","MMR",2015,6,6149.646,"China","Myanmar","Export",11971059,11971059,"Kg"
"CHN","7208","MMR",2016,6,2830.854,"China","Myanmar","Export",5510226,5510225.821,"Kg"
"CHN","7208","MYS",2015,6,2684.404,"China","Malaysia","Export",3667060,3667060,"Kg"
"CHN","7208","MYS",2016,6,1876.028,"China","Malaysia","Export",3401146,3401146.187,"Kg"
"CHN","7208","PHL",2015,6,9248.169,"China","Philippines","Export",8168668,8168668,"Kg"
"CHN","7208","PHL",2016,5,171.364,"China","Philippines","Import",317779,317778.885,"Kg"
"CHN","7208","PHL",2016,6,1348.486,"China","Philippines","Export",2651964,2651963.919,"Kg"
"CHN","7208","SGP",2015,6,1562.812,"China","Singapore","Export",2528225,2528225,"Kg"
"CHN","7208","SGP",2016,5,67.147,"China","Singapore","Import",156507,156506.786,"Kg"
"CHN","7208","SGP",2016,6,1289.08,"China","Singapore","Export",2615052,2615052.005,"Kg"
"CHN","7208","THA",2015,5,85.509,"China","Thailand","Import",94816,94816,"Kg"
"CHN","7208","THA",2015,6,12013.167,"China","Thailand","Export",22473862,22473862,"Kg"
"CHN","7208","THA",2016,5,4.087,"China","Thailand","Import",7950,7949.801,"Kg"
"CHN","7208","THA",2016,6,6511.393,"China","Thailand","Export",14290394,14290394.431,"Kg"
