"ReporterISO3","ProductCode","PartnerISO3","Year","TradeFlowCode","TradeValue in 1000 USD","ReporterName","PartnerName","TradeFlowName","NetWeight in KGM","Quantity","QtyUnit"
"IDN","7208","CHN",2018,5,29062.367,"Indonesia","China","Import",43296381,43296381,"Kg"
"IDN","7208","CHN",2018,6,4.982,"Indonesia","China","Export",1630,1629.6,"Kg"
"IDN","7208","CHN",2019,5,78305.819,"Indonesia","China","Import",128653110,128653110,"Kg"
"IDN","7208","CHN",2019,6,8004.578,"Indonesia","China","Export",19975276,19975275.5,"Kg"
"IDN","7208","CHN",2020,5,37077.556,"Indonesia","China","Import",57978900,57978899.959,"Kg"
"IDN","7208","CHN",2020,6,226838.211,"Indonesia","China","Export",491926447,491926446.631,"Kg"
"IDN","7208","USA",2017,5,35.718,"Indonesia","United States","Import",38220,38220.098,"Kg"
"IDN","7208","USA",2017,6,0.012,"Indonesia","United States","Export",1,1.1,"Kg"
"IDN","7208","USA",2018,5,39.395,"Indonesia","United States","Import",17227,17227,"Kg"
"IDN","7208","USA",2019,5,6.621,"Indonesia","United States","Import",1564,1564.212,"Kg"
"IDN","7208","USA",2019,6,42.742,"Indonesia","United States","Export",62856,62856,"Kg"
"IDN","7208","USA",2020,5,134.813,"Indonesia","United States","Import",15705,15704.969,"Kg"
"IDN","7208","USA",2020,6,0.019,"Indonesia","United States","Export",0,0.45,"Kg"
"IDN","7208","WLD",2017,5,806111.422,"Indonesia"," World","Import",1352441846,1352441845.595,"Kg"
"IDN","7208","WLD",2017,6,254511.048,"Indonesia"," World","Export",480445812,480445812.164,"Kg"
"IDN","7208","WLD",2018,5,859901.477,"Indonesia"," World","Import",1248800704,1248800704.054,"Kg"
"IDN","7208","WLD",2018,6,425546.541,"Indonesia"," World","Export",671732005,671732005.106,"Kg"
"IDN","7208","WLD",2019,4,1642.017,"Indonesia"," World","Re-Import",,2380156,"Kg"
"IDN","7208","WLD",2019,5,1114750.267,"Indonesia"," World","Import",1647572966,1647572965.796,"Kg"
"IDN","7208","WLD",2019,6,526913.884,"Indonesia"," World","Export",961695128,961695128.313,"Kg"
"IDN","7208","WLD",2020,5,686177.614,"Indonesia"," World","Import",1186989906,1186989905.78,"Kg"
"IDN","7208","WLD",2020,6,530148.303,"Indonesia"," World","Export",1063381760,1063381760.25,"Kg"
"IDN","7308","CHN",2017,5,135074.538,"Indonesia","China","Import",119700323,119700323.007,"Kg"
"IDN","7308","CHN",2017,6,1186.203,"Indonesia","China","Export",264066,264066.3,"Kg"
"IDN","7308","CHN",2018,5,366073.446,"Indonesia","China","Import",287376523,287376523,"Kg"
"IDN","7308","CHN",2018,6,1676.98,"Indonesia","China","Export",832827,832827.48,"Kg"
"IDN","7308","CHN",2019,5,401383.189,"Indonesia","China","Import",360733723,360733723,"Kg"
"IDN","7308","CHN",2019,6,677.689,"Indonesia","China","Export",589133,589133,"Kg"
"IDN","7308","CHN",2020,5,223011.961,"Indonesia","China","Import",174305848,174305848,"Kg"
"IDN","7308","CHN",2020,6,371.684,"Indonesia","China","Export",314756,314756.061,"Kg"
"IDN","7308","USA",2017,5,4123.024,"Indonesia","United States","Import",1465339,1465339,"Kg"
"IDN","7308","USA",2017,6,43025.139,"Indonesia","United States","Export",31241519,31241518.6,"Kg"
"IDN","7308","USA",2018,5,12662.216,"Indonesia","United States","Import",3541288,3541288,"Kg"
"IDN","7308","USA",2018,6,65894.662,"Indonesia","United States","Export",53666146,53666146.04,"Kg"
"IDN","7308","USA",2019,5,10449.985,"Indonesia","United States","Import",3477066,3477066,"Kg"
"IDN","7308","USA",2019,6,92198.369,"Indonesia","United States","Export",64474751,64474751.375,"Kg"
"IDN","7308","USA",2020,5,5713.791,"Indonesia","United States","Import",3636561,3636561,"Kg"
"IDN","7308","USA",2020,6,65001.92,"Indonesia","United States","Export",44081163,44081162.52,"Kg"
"IDN","7308","WLD",2017,4,99.642,"Indonesia"," World","Re-Import",,38306,"Kg"
"IDN","7308","WLD",2017,5,215086.682,"Indonesia"," World","Import",,,""
"IDN","7308","WLD",2017,6,153680.258,"Indonesia"," World","Export",76853272,76853272.29,"Kg"
"IDN","7308","WLD",2018,4,241.578,"Indonesia"," World","Re-Import",,68308,"Kg"
"IDN","7308","WLD",2018,5,495414.093,"Indonesia"," World","Import",329225468,329225468,"Kg"
"IDN","7308","WLD",2018,6,144720.587,"Indonesia"," World","Export",,0,"N.Q."
"IDN","7308","WLD",2019,4,5074.274,"Indonesia"," World","Re-Import",,642100,"Kg"
"IDN","7308","WLD",2019,5,518653.13,"Indonesia"," World","Import",402775178,402775178,"Kg"
"IDN","7308","WLD",2019,6,205955.277,"Indonesia"," World","Export",113308859,113308858.553,"Kg"
"IDN","7308","WLD",2020,4,0.316,"Indonesia"," World","Re-Import",,81,"Kg"
"IDN","7308","WLD",2020,5,306611.976,"Indonesia"," World","Import",208978806,208978806,"Kg"
"IDN","7308","WLD",2020,6,275007.523,"Indonesia"," World","Export",113295271,113295270.57,"Kg"
"IDN","8414","CHN",2017,5,288547.427,"Indonesia","China","Import",80655264,0,"N.Q."
"IDN","8414","CHN",2017,6,2183.948,"Indonesia","China","Export",323580,0,"N.Q."
"IDN","8414","CHN",2018,5,329620.816,"Indonesia","China","Import",83693947,0,"N.Q."
"IDN","8414","CHN",2018,6,3875.483,"Indonesia","China","Export",813605,0,"N.Q."
"IDN","8414","CHN",2019,5,360729.397,"Indonesia","China","Import",93648396,0,"N.Q."
"IDN","8414","CHN",2019,6,12309.229,"Indonesia","China","Export",2633510,0,"N.Q."
"IDN","8414","CHN",2020,5,321629.518,"Indonesia","China","Import",89841252,0,"N.Q."
"IDN","8414","CHN",2020,6,6895.116,"Indonesia","China","Export",995503,0,"N.Q."
"IDN","8414","USA",2017,5,46611.506,"Indonesia","United States","Import",1323795,0,"N.Q."
"IDN","8414","USA",2017,6,9695.073,"Indonesia","United States","Export",629975,0,"N.Q."
"IDN","8414","USA",2018,5,100110.571,"Indonesia","United States","Import",2251169,0,"N.Q."
"IDN","8414","USA",2018,6,9580.232,"Indonesia","United States","Export",641082,0,"N.Q."
"IDN","8414","USA",2019,5,40404.155,"Indonesia","United States","Import",1201059,0,"N.Q."
"IDN","8414","USA",2019,6,15357.768,"Indonesia","United States","Export",1911405,0,"N.Q."
"IDN","8414","USA",2020,5,78674.139,"Indonesia","United States","Import",1382610,0,"N.Q."
"IDN","8414","USA",2020,6,31208.461,"Indonesia","United States","Export",5269107,0,"N.Q."
"IDN","8414","WLD",2017,4,0.151,"Indonesia"," World","Re-Import",,0,"N.Q."
"IDN","8414","WLD",2017,5,692225.564,"Indonesia"," World","Import",113015585,0,"N.Q."
"IDN","8414","WLD",2017,6,263720.255,"Indonesia"," World","Export",18951554,0,"N.Q."
"IDN","8414","WLD",2018,4,0.02,"Indonesia"," World","Re-Import",,4.836,"Item"
"IDN","8414","WLD",2018,5,801552.234,"Indonesia"," World","Import",,,""
"IDN","8414","WLD",2018,6,223273.933,"Indonesia"," World","Export",16627741,0,"N.Q."
"IDN","8414","WLD",2019,4,2.293,"Indonesia"," World","Re-Import",,0,"N.Q."
"IDN","8414","WLD",2019,5,820288.514,"Indonesia"," World","Import",141430881,0,"N.Q."
"IDN","8414","WLD",2019,6,235831.701,"Indonesia"," World","Export",19501555,0,"N.Q."
"IDN","8414","WLD",2020,4,8.643,"Indonesia"," World","Re-Import",,0,"N.Q."
"IDN","8414","WLD",2020,5,793160.54,"Indonesia"," World","Import",113886343,0,"N.Q."
"IDN","8414","WLD",2020,6,201982.792,"Indonesia"," World","Export",20962854,0,"N.Q."
"IDN","8465","CHN",2017,5,28080.064,"Indonesia","China","Import",9926533,10553.252,"Item"
"IDN","8465","CHN",2017,6,63.033,"Indonesia","China","Export",11721,6.213,"Item"
"IDN","8465","CHN",2018,5,46125.537,"Indonesia","China","Import",15038625,19570.372,"Item"
"IDN","8465","CHN",2018,6,9.834,"Indonesia","China","Export",46092,0,"N.Q."
"IDN","8465","CHN",2019,5,65979.389,"Indonesia","China","Import",18767653,25757.668,"Item"
"IDN","8465","CHN",2019,6,0.166,"Indonesia","China","Export",4,0.002,"Item"
"IDN","8465","CHN",2020,5,40514.797,"Indonesia","China","Import",12089317,22059.277,"Item"
"IDN","8465","CHN",2020,6,10.839,"Indonesia","China","Export",2493,0,"N.Q."
"IDN","8465","USA",2017,5,806.775,"Indonesia","United States","Import",75514,451.386,"Item"
"IDN","8465","USA",2017,6,57.288,"Indonesia","United States","Export",1033,0.72,"Item"
"IDN","8465","USA",2018,5,818.591,"Indonesia","United States","Import",51441,450.106,"Item"
"IDN","8465","USA",2018,6,0.999,"Indonesia","United States","Export",35,0,"N.Q."
"IDN","8465","USA",2019,5,904.564,"Indonesia","United States","Import",44346,0,"N.Q."
"IDN","8465","USA",2019,6,2.21,"Indonesia","United States","Export",232,0,"N.Q."
"IDN","8465","USA",2020,5,430.598,"Indonesia","United States","Import",24026,246.969,"Item"
"IDN","8465","USA",2020,6,4.498,"Indonesia","United States","Export",1100,0.428,"Item"
"IDN","8465","WLD",2017,5,91487.662,"Indonesia"," World","Import",14170542,0,"N.Q."
"IDN","8465","WLD",2017,6,3911.454,"Indonesia"," World","Export",1152555,0,"N.Q."
"IDN","8465","WLD",2018,4,0.295,"Indonesia"," World","Re-Import",,0,"N.Q."
"IDN","8465","WLD",2018,5,110115.105,"Indonesia"," World","Import",20841368,0,"N.Q."
"IDN","8465","WLD",2018,6,2314.018,"Indonesia"," World","Export",390988,0,"N.Q."
"IDN","8465","WLD",2019,5,142060.812,"Indonesia"," World","Import",23900085,0,"N.Q."
"IDN","8465","WLD",2019,6,2502.696,"Indonesia"," World","Export",398773,0,"N.Q."
"IDN","8465","WLD",2020,5,72573.176,"Indonesia"," World","Import",14447682,0,"N.Q."
"IDN","8465","WLD",2020,6,4646.005,"Indonesia"," World","Export",486840,0,"N.Q."
"IDN","8471","CHN",2017,5,1403370.217,"Indonesia","China","Import",19933863,3821592.219,"Item"
"IDN","8471","CHN",2017,6,9367.888,"Indonesia","China","Export",156034,35604.171,"Item"
"IDN","8471","CHN",2018,5,1654984.281,"Indonesia","China","Import",20109804,4253864.456,"Item"
"IDN","8471","CHN",2018,6,5225.479,"Indonesia","China","Export",102709,28432.684,"Item"
"IDN","8471","CHN",2019,5,1716537.668,"Indonesia","China","Import",20932562,3972873.566,"Item"
"IDN","8471","CHN",2019,6,4527.11,"Indonesia","China","Export",93811,19765.889,"Item"
"IDN","8471","CHN",2020,5,1430990.822,"Indonesia","China","Import",16330018,3569172.651,"Item"
"IDN","8471","CHN",2020,6,3664.446,"Indonesia","China","Export",58273,23677.443,"Item"
"IDN","8471","USA",2017,5,58153.964,"Indonesia","United States","Import",148145,164489.328,"Item"
"IDN","8471","USA",2017,6,42226.092,"Indonesia","United States","Export",735545,111425.995,"Item"
"IDN","8471","USA",2018,5,56938.536,"Indonesia","United States","Import",161541,152049.118,"Item"
"IDN","8471","USA",2018,6,50626.505,"Indonesia","United States","Export",735983,139659.833,"Item"
"IDN","8471","USA",2019,5,39601.366,"Indonesia","United States","Import",321693,137021.285,"Item"
"IDN","8471","USA",2019,6,30448.98,"Indonesia","United States","Export",576697,72814.564,"Item"
"IDN","8471","USA",2020,5,53859.39,"Indonesia","United States","Import",2213702,164522.17,"Item"
"IDN","8471","USA",2020,6,51413.236,"Indonesia","United States","Export",1074745,199769.563,"Item"
"IDN","8471","WLD",2017,4,0.949,"Indonesia"," World","Re-Import",,0,"N.Q."
"IDN","8471","WLD",2017,5,2007320.46,"Indonesia"," World","Import",28081815,0,"N.Q."
"IDN","8471","WLD",2017,6,311043.729,"Indonesia"," World","Export",6402845,0,"N.Q."
"IDN","8471","WLD",2018,4,2.772,"Indonesia"," World","Re-Import",,0,"N.Q."
"IDN","8471","WLD",2018,5,2353297.166,"Indonesia"," World","Import",26529340,0,"N.Q."
"IDN","8471","WLD",2018,6,278519.066,"Indonesia"," World","Export",5475483,0,"N.Q."
"IDN","8471","WLD",2019,4,353.133,"Indonesia"," World","Re-Import",,0,"N.Q."
"IDN","8471","WLD",2019,5,2292353.116,"Indonesia"," World","Import",27988113,0,"N.Q."
"IDN","8471","WLD",2019,6,235926.708,"Indonesia"," World","Export",5035687,0,"N.Q."
"IDN","8471","WLD",2020,4,140.753,"Indonesia"," World","Re-Import",,0,"N.Q."
"IDN","8471","WLD",2020,5,2022695.649,"Indonesia"," World","Import",,0,"N.Q."
"IDN","8471","WLD",2020,6,242271.163,"Indonesia"," World","Export",4915395,0,"N.Q."
"IDN","8504","CHN",2017,5,316196.448,"Indonesia","China","Import",39907939,0,"N.Q."
"IDN","8504","CHN",2017,6,36389.98,"Indonesia","China","Export",1277052,0,"N.Q."
"IDN","8504","CHN",2018,5,582570.373,"Indonesia","China","Import",48077216,0,"N.Q."
"IDN","8504","CHN",2018,6,39146.215,"Indonesia","China","Export",1245361,0,"N.Q."
"IDN","8504","CHN",2019,5,397832.615,"Indonesia","China","Import",43631637,0,"N.Q."
"IDN","8504","CHN",2019,6,28029.05,"Indonesia","China","Export",888621,0,"N.Q."
"IDN","8504","CHN",2020,5,424035.767,"Indonesia","China","Import",46219610,0,"N.Q."
"IDN","8504","CHN",2020,6,24884.6,"Indonesia","China","Export",544915,0,"N.Q."
"IDN","8504","USA",2017,5,14807.622,"Indonesia","United States","Import",522052,0,"N.Q."
"IDN","8504","USA",2017,6,16538.765,"Indonesia","United States","Export",521655,0,"N.Q."
"IDN","8504","USA",2018,5,13536.933,"Indonesia","United States","Import",493053,0,"N.Q."
"IDN","8504","USA",2018,6,14659.065,"Indonesia","United States","Export",480973,0,"N.Q."
"IDN","8504","USA",2019,5,11188.193,"Indonesia","United States","Import",556418,0,"N.Q."
"IDN","8504","USA",2019,6,17379.784,"Indonesia","United States","Export",577734,0,"N.Q."
"IDN","8504","USA",2020,5,12728.257,"Indonesia","United States","Import",1596802,0,"N.Q."
"IDN","8504","USA",2020,6,20152.619,"Indonesia","United States","Export",891059,0,"N.Q."
"IDN","8504","WLD",2017,4,273.015,"Indonesia"," World","Re-Import",,0,"N.Q."
"IDN","8504","WLD",2017,5,689844.96,"Indonesia"," World","Import",64702915,0,"N.Q."
"IDN","8504","WLD",2017,6,497752.463,"Indonesia"," World","Export",35919244,0,"N.Q."
"IDN","8504","WLD",2018,4,347.632,"Indonesia"," World","Re-Import",,0,"N.Q."
"IDN","8504","WLD",2018,5,938334.913,"Indonesia"," World","Import",68823318,0,"N.Q."
"IDN","8504","WLD",2018,6,386900.758,"Indonesia"," World","Export",16355251,0,"N.Q."
"IDN","8504","WLD",2019,4,446.282,"Indonesia"," World","Re-Import",,0,"N.Q."
"IDN","8504","WLD",2019,5,767422.47,"Indonesia"," World","Import",66273331,0,"N.Q."
"IDN","8504","WLD",2019,6,335643.352,"Indonesia"," World","Export",15416083,0,"N.Q."
"IDN","8504","WLD",2020,4,68.232,"Indonesia"," World","Re-Import",,0,"N.Q."
"IDN","8504","WLD",2020,5,751400.369,"Indonesia"," World","Import",62448313,0,"N.Q."
"IDN","8504","WLD",2020,6,349972.826,"Indonesia"," World","Export",17626364,0,"N.Q."
"IDN","8517","CHN",2017,5,2972838.388,"Indonesia","China","Import",27565335,0,"N.Q."
"IDN","8517","CHN",2017,6,1854.937,"Indonesia","China","Export",38476,0,"N.Q."
"IDN","8517","CHN",2018,5,3727909.43,"Indonesia","China","Import",31042784,0,"N.Q."
"IDN","8517","CHN",2018,6,3352.844,"Indonesia","China","Export",14995,0,"N.Q."
"IDN","8517","CHN",2019,5,3268397.66,"Indonesia","China","Import",32320992,0,"N.Q."
"IDN","8517","CHN",2019,6,14616.134,"Indonesia","China","Export",52738,0,"N.Q."
"IDN","8517","CHN",2020,5,3659442.974,"Indonesia","China","Import",32074243,0,"N.Q."
"IDN","8517","CHN",2020,6,55251.161,"Indonesia","China","Export",328934,0,"N.Q."
"IDN","8517","USA",2017,5,38523.361,"Indonesia","United States","Import",588475,0,"N.Q."
"IDN","8517","USA",2017,6,9966.284,"Indonesia","United States","Export",73167,0,"N.Q."
"IDN","8517","USA",2018,5,71828.391,"Indonesia","United States","Import",872276,0,"N.Q."
"IDN","8517","USA",2018,6,13745.002,"Indonesia","United States","Export",97651,0,"N.Q."
"IDN","8517","USA",2019,5,106155.206,"Indonesia","United States","Import",1051076,0,"N.Q."
"IDN","8517","USA",2019,6,306583.065,"Indonesia","United States","Export",5060229,0,"N.Q."
"IDN","8517","USA",2020,5,76882.183,"Indonesia","United States","Import",2323117,0,"N.Q."
"IDN","8517","USA",2020,6,747852.068,"Indonesia","United States","Export",10463846,0,"N.Q."
"IDN","8517","WLD",2017,4,0.107,"Indonesia"," World","Re-Import",,0.582,"Item"
"IDN","8517","WLD",2017,5,4802158.572,"Indonesia"," World","Import",,,""
"IDN","8517","WLD",2017,6,255255.742,"Indonesia"," World","Export",2054948,0,"N.Q."
"IDN","8517","WLD",2018,4,6.074,"Indonesia"," World","Re-Import",,0,"N.Q."
"IDN","8517","WLD",2018,5,5806218.099,"Indonesia"," World","Import",45934382,0,"N.Q."
"IDN","8517","WLD",2018,6,615587.846,"Indonesia"," World","Export",2943480,0,"N.Q."
"IDN","8517","WLD",2019,4,33.033,"Indonesia"," World","Re-Import",,0,"N.Q."
"IDN","8517","WLD",2019,5,5687241.4,"Indonesia"," World","Import",48148735,0,"N.Q."
"IDN","8517","WLD",2019,6,1251685.979,"Indonesia"," World","Export",8463249,0,"N.Q."
"IDN","8517","WLD",2020,4,3.397,"Indonesia"," World","Re-Import",,0,"N.Q."
"IDN","8517","WLD",2020,5,5963119.441,"Indonesia"," World","Import",56539886,0,"N.Q."
"IDN","8517","WLD",2020,6,1539747.856,"Indonesia"," World","Export",14247930,0,"N.Q."
"IDN","8528","CHN",2017,5,158227.889,"Indonesia","China","Import",6337620,711130.481,"Item"
"IDN","8528","CHN",2017,6,2054.099,"Indonesia","China","Export",29156,3921.789,"Item"
"IDN","8528","CHN",2018,5,216813.652,"Indonesia","China","Import",10923194,953865.985,"Item"
"IDN","8528","CHN",2018,6,1075.77,"Indonesia","China","Export",34502,2498.425,"Item"
"IDN","8528","CHN",2019,5,193123.285,"Indonesia","China","Import",10418643,890206.847,"Item"
"IDN","8528","CHN",2019,6,363.961,"Indonesia","China","Export",9754,1330.814,"Item"
"IDN","8528","CHN",2020,5,142916.358,"Indonesia","China","Import",6099953,522123.446,"Item"
"IDN","8528","CHN",2020,6,418.407,"Indonesia","China","Export",12895,1105,"Item"
"IDN","8528","USA",2017,5,1097.614,"Indonesia","United States","Import",156526,4035.649,"Item"
"IDN","8528","USA",2017,6,193922.91,"Indonesia","United States","Export",4104709,2456946.949,"Item"
"IDN","8528","USA",2018,5,1160.767,"Indonesia","United States","Import",11834,3289.678,"Item"
"IDN","8528","USA",2018,6,93679.875,"Indonesia","United States","Export",1473131,919512.971,"Item"
"IDN","8528","USA",2019,5,2046.703,"Indonesia","United States","Import",19504,12249.17,"Item"
"IDN","8528","USA",2019,6,85714.593,"Indonesia","United States","Export",1215134,813557.934,"Item"
"IDN","8528","USA",2020,5,1265.875,"Indonesia","United States","Import",316650,4520.257,"Item"
"IDN","8528","USA",2020,6,110428.082,"Indonesia","United States","Export",1701943,968720.07,"Item"
"IDN","8528","WLD",2017,4,53.955,"Indonesia"," World","Re-Import",,186.667,"Item"
"IDN","8528","WLD",2017,5,375170.313,"Indonesia"," World","Import",,,""
"IDN","8528","WLD",2017,6,897705.297,"Indonesia"," World","Export",23047177,0,"N.Q."
"IDN","8528","WLD",2018,4,1.868,"Indonesia"," World","Re-Import",,0,"N.Q."
"IDN","8528","WLD",2018,5,440352.519,"Indonesia"," World","Import",17699137,0,"N.Q."
"IDN","8528","WLD",2018,6,966823.371,"Indonesia"," World","Export",29915924,0,"N.Q."
"IDN","8528","WLD",2019,4,6.17,"Indonesia"," World","Re-Import",,18.683,"Item"
"IDN","8528","WLD",2019,5,400322.914,"Indonesia"," World","Import",,,""
"IDN","8528","WLD",2019,6,867741.088,"Indonesia"," World","Export",32147953,0,"N.Q."
"IDN","8528","WLD",2020,4,4.186,"Indonesia"," World","Re-Import",,0,"N.Q."
"IDN","8528","WLD",2020,5,307530.119,"Indonesia"," World","Import",13096162,0,"N.Q."
"IDN","8528","WLD",2020,6,947329.336,"Indonesia"," World","Export",37102707,0,"N.Q."
"IDN","8542","CHN",2017,5,150123.118,"Indonesia","China","Import",1586350,0,"N.Q."
"IDN","8542","CHN",2017,6,10009.462,"Indonesia","China","Export",8626,0,"N.Q."
"IDN","8542","CHN",2018,5,278226.186,"Indonesia","China","Import",1325017,0,"N.Q."
"IDN","8542","CHN",2018,6,13341.46,"Indonesia","China","Export",8612,0,"N.Q."
"IDN","8542","CHN",2019,5,155886.835,"Indonesia","China","Import",1403684,0,"N.Q."
"IDN","8542","CHN",2019,6,4290.618,"Indonesia","China","Export",10083,0,"N.Q."
"IDN","8542","CHN",2020,5,221770.553,"Indonesia","China","Import",1349861,0,"N.Q."
"IDN","8542","CHN",2020,6,11676.716,"Indonesia","China","Export",20241,0,"N.Q."
"IDN","8542","USA",2017,5,13507.43,"Indonesia","United States","Import",42230,0,"N.Q."
"IDN","8542","USA",2017,6,6595.878,"Indonesia","United States","Export",46632,0,"N.Q."
"IDN","8542","USA",2018,5,12763.935,"Indonesia","United States","Import",64482,0,"N.Q."
"IDN","8542","USA",2018,6,13954.318,"Indonesia","United States","Export",280359,0,"N.Q."
"IDN","8542","USA",2019,5,17725.233,"Indonesia","United States","Import",17849,0,"N.Q."
"IDN","8542","USA",2019,6,15499.713,"Indonesia","United States","Export",265534,0,"N.Q."
"IDN","8542","USA",2020,5,39379.187,"Indonesia","United States","Import",21358,0,"N.Q."
"IDN","8542","USA",2020,6,12218.638,"Indonesia","United States","Export",165220,0,"N.Q."
"IDN","8542","WLD",2017,4,1.223,"Indonesia"," World","Re-Import",,0,"N.Q."
"IDN","8542","WLD",2017,5,1561527.667,"Indonesia"," World","Import",9466193,0,"N.Q."
"IDN","8542","WLD",2017,6,361216.968,"Indonesia"," World","Export",1228702,0,"N.Q."
"IDN","8542","WLD",2018,4,8,"Indonesia"," World","Re-Import",,0,"N.Q."
"IDN","8542","WLD",2018,5,1930587.866,"Indonesia"," World","Import",9898297,0,"N.Q."
"IDN","8542","WLD",2018,6,394938.7,"Indonesia"," World","Export",,0,"N.Q."
"IDN","8542","WLD",2019,4,545.643,"Indonesia"," World","Re-Import",,0,"N.Q."
"IDN","8542","WLD",2019,5,1738407.382,"Indonesia"," World","Import",8817573,0,"N.Q."
