"ReporterISO3","ProductCode","PartnerISO3","Year","TradeFlowCode","TradeValue in 1000 USD","ReporterName","PartnerName","TradeFlowName","NetWeight in KGM","Quantity","QtyUnit"
"USA","8504","LAO",2019,3,8.328,"United States","Lao PDR","Re-Export",0,1,"Item"
"USA","8504","LAO",2019,5,12.427,"United States","Lao PDR","Import",338,0,"N.Q."
"USA","8504","LAO",2019,6,0,"United States","Lao PDR","Export",0,0,"Item"
"USA","8504","LAO",2020,5,733.719,"United States","Lao PDR","Import",14411,80981,"Item"
"USA","8504","MMR",2017,3,38.14,"United States","Myanmar","Re-Export",0,0,"N.Q."
"USA","8504","MMR",2017,5,464.393,"United States","Myanmar","Import",,14890.477,"Kg"
"USA","8504","MMR",2017,6,580.078,"United States","Myanmar","Export",0,0,"N.Q."
"USA","8504","MMR",2018,3,26.328,"United States","Myanmar","Re-Export",0,0,"N.Q."
"USA","8504","MMR",2018,5,726.42,"United States","Myanmar","Import",,25858.811,"Kg"
"USA","8504","MMR",2018,6,57.532,"United States","Myanmar","Export",0,0,"N.Q."
"USA","8504","MMR",2019,3,11.986,"United States","Myanmar","Re-Export",0,11,"Item"
"USA","8504","MMR",2019,5,1407.89,"United States","Myanmar","Import",40812,0,"N.Q."
"USA","8504","MMR",2019,6,93.488,"United States","Myanmar","Export",,,""
"USA","8504","MMR",2020,3,84.766,"United States","Myanmar","Re-Export",0,2404,"Item"
"USA","8504","MMR",2020,5,846.236,"United States","Myanmar","Import",27459,0,"N.Q."
"USA","8504","MMR",2020,6,77.287,"United States","Myanmar","Export",0,22,"Item"
"USA","8504","MYS",2017,3,19436.069,"United States","Malaysia","Re-Export",0,0,"N.Q."
"USA","8504","MYS",2017,5,209920.918,"United States","Malaysia","Import",4863742,0,"N.Q."
"USA","8504","MYS",2017,6,41614.709,"United States","Malaysia","Export",0,0,"N.Q."
"USA","8504","MYS",2018,3,22113.362,"United States","Malaysia","Re-Export",0,0,"N.Q."
"USA","8504","MYS",2018,5,223654.589,"United States","Malaysia","Import",4802560,0,"N.Q."
"USA","8504","MYS",2018,6,44439.956,"United States","Malaysia","Export",0,0,"N.Q."
"USA","8504","MYS",2019,3,21367.358,"United States","Malaysia","Re-Export",0,0,"N.Q."
"USA","8504","MYS",2019,5,258251.59,"United States","Malaysia","Import",5758139,0,"N.Q."
"USA","8504","MYS",2019,6,56219.212,"United States","Malaysia","Export",0,0,"N.Q."
"USA","8504","MYS",2020,3,23439.373,"United States","Malaysia","Re-Export",0,6284929,"Item"
"USA","8504","MYS",2020,5,299046.224,"United States","Malaysia","Import",6179217,0,"N.Q."
"USA","8504","MYS",2020,6,62212.227,"United States","Malaysia","Export",,,""
"USA","8504","PHL",2017,3,9225.324,"United States","Philippines","Re-Export",0,0,"N.Q."
"USA","8504","PHL",2017,5,436044.951,"United States","Philippines","Import",10072863,0,"N.Q."
"USA","8504","PHL",2017,6,22453.344,"United States","Philippines","Export",0,0,"N.Q."
"USA","8504","PHL",2018,3,7380.111,"United States","Philippines","Re-Export",0,0,"N.Q."
"USA","8504","PHL",2018,5,499265.488,"United States","Philippines","Import",10726063,0,"N.Q."
"USA","8504","PHL",2018,6,19775.55,"United States","Philippines","Export",0,0,"N.Q."
"USA","8504","PHL",2019,3,6840.814,"United States","Philippines","Re-Export",0,0,"N.Q."
"USA","8504","PHL",2019,5,572567.262,"United States","Philippines","Import",12057533,0,"N.Q."
"USA","8504","PHL",2019,6,26993.484,"United States","Philippines","Export",0,0,"N.Q."
"USA","8504","PHL",2020,3,11504.168,"United States","Philippines","Re-Export",0,890541,"Item"
"USA","8504","PHL",2020,5,563241.186,"United States","Philippines","Import",11792389,0,"N.Q."
"USA","8504","PHL",2020,6,14520.503,"United States","Philippines","Export",,,""
"USA","8504","SGP",2017,3,39265.149,"United States","Singapore","Re-Export",0,0,"N.Q."
"USA","8504","SGP",2017,5,25035.628,"United States","Singapore","Import",586766,0,"N.Q."
"USA","8504","SGP",2017,6,83057.395,"United States","Singapore","Export",0,0,"N.Q."
"USA","8504","SGP",2018,3,39094.962,"United States","Singapore","Re-Export",0,0,"N.Q."
"USA","8504","SGP",2018,5,33938.811,"United States","Singapore","Import",930661,0,"N.Q."
"USA","8504","SGP",2018,6,98718.636,"United States","Singapore","Export",0,0,"N.Q."
"USA","8504","SGP",2019,3,41125.027,"United States","Singapore","Re-Export",0,0,"N.Q."
"USA","8504","SGP",2019,5,82643.192,"United States","Singapore","Import",1922799,0,"N.Q."
"USA","8504","SGP",2019,6,89206.903,"United States","Singapore","Export",0,0,"N.Q."
"USA","8504","SGP",2020,3,41390.405,"United States","Singapore","Re-Export",0,4417134,"Item"
"USA","8504","SGP",2020,5,45349.343,"United States","Singapore","Import",1188980,0,"N.Q."
"USA","8504","SGP",2020,6,82782.786,"United States","Singapore","Export",,,""
"USA","8504","THA",2017,3,11463.101,"United States","Thailand","Re-Export",0,0,"N.Q."
"USA","8504","THA",2017,5,322691.98,"United States","Thailand","Import",7551792,0,"N.Q."
"USA","8504","THA",2017,6,16569.519,"United States","Thailand","Export",0,0,"N.Q."
"USA","8504","THA",2018,3,17961.435,"United States","Thailand","Re-Export",0,0,"N.Q."
"USA","8504","THA",2018,5,423720.797,"United States","Thailand","Import",9658212,0,"N.Q."
"USA","8504","THA",2018,6,18010.588,"United States","Thailand","Export",0,0,"N.Q."
"USA","8504","THA",2019,3,26199.829,"United States","Thailand","Re-Export",0,2922218,"Item"
"USA","8504","THA",2019,5,469375.559,"United States","Thailand","Import",10212955,0,"N.Q."
"USA","8504","THA",2019,6,24599.024,"United States","Thailand","Export",,,""
"USA","8504","THA",2020,3,18236.102,"United States","Thailand","Re-Export",0,3497346,"Item"
"USA","8504","THA",2020,5,777572.64,"United States","Thailand","Import",17088288,0,"N.Q."
"USA","8504","THA",2020,6,20183.104,"United States","Thailand","Export",,,""
"USA","8504","VNM",2017,3,2366.224,"United States","Vietnam","Re-Export",0,0,"N.Q."
"USA","8504","VNM",2017,5,172037.489,"United States","Vietnam","Import",3741297,0,"N.Q."
"USA","8504","VNM",2017,6,8758.576,"United States","Vietnam","Export",0,0,"N.Q."
"USA","8504","VNM",2018,3,2214.273,"United States","Vietnam","Re-Export",0,0,"N.Q."
"USA","8504","VNM",2018,5,174567.257,"United States","Vietnam","Import",3595282,0,"N.Q."
"USA","8504","VNM",2018,6,6246.719,"United States","Vietnam","Export",0,0,"N.Q."
"USA","8504","VNM",2019,3,3086.575,"United States","Vietnam","Re-Export",0,0,"N.Q."
"USA","8504","VNM",2019,5,318921.367,"United States","Vietnam","Import",6670239,0,"N.Q."
"USA","8504","VNM",2019,6,11565.043,"United States","Vietnam","Export",0,0,"N.Q."
"USA","8504","VNM",2020,3,3512.063,"United States","Vietnam","Re-Export",0,1337743,"Item"
"USA","8504","VNM",2020,5,663439.284,"United States","Vietnam","Import",13558864,0,"N.Q."
"USA","8504","VNM",2020,6,8309.803,"United States","Vietnam","Export",,,""
"USA","8504","WLD",2017,3,2382153.553,"United States"," World","Re-Export",0,0,"N.Q."
"USA","8504","WLD",2017,5,14205068.114,"United States"," World","Import",,0,"N.Q."
"USA","8504","WLD",2017,6,3581783.918,"United States"," World","Export",0,0,"N.Q."
"USA","8504","WLD",2018,3,2475958.673,"United States"," World","Re-Export",0,0,"N.Q."
"USA","8504","WLD",2018,5,15368900.159,"United States"," World","Import",,0,"N.Q."
"USA","8504","WLD",2018,6,3848994.906,"United States"," World","Export",0,0,"N.Q."
"USA","8504","WLD",2019,3,2340042.51,"United States"," World","Re-Export",0,0,"N.Q."
"USA","8504","WLD",2019,5,15094401.14,"United States"," World","Import",,0,"N.Q."
"USA","8504","WLD",2019,6,3613366.442,"United States"," World","Export",0,0,"N.Q."
"USA","8504","WLD",2020,3,2299368.13,"United States"," World","Re-Export",0,3863211422,"Item"
"USA","8504","WLD",2020,5,16145717.226,"United States"," World","Import",,0,"N.Q."
"USA","8504","WLD",2020,6,3314122.938,"United States"," World","Export",,,""
"USA","8517","ASEAN",2017,3,1702692.939,"United States","Asia Tenggara --- ASEAN  ","Re-Export",0,0,"N.Q."
"USA","8517","ASEAN",2017,5,14959542.548,"United States","Asia Tenggara --- ASEAN  ","Import",,,""
"USA","8517","ASEAN",2017,6,523270.521,"United States","Asia Tenggara --- ASEAN  ","Export",44,0,"N.Q."
"USA","8517","ASEAN",2018,3,1481168.39,"United States","Asia Tenggara --- ASEAN  ","Re-Export",0,0,"N.Q."
"USA","8517","ASEAN",2018,5,14374674.804,"United States","Asia Tenggara --- ASEAN  ","Import",46685413,0,"N.Q."
"USA","8517","ASEAN",2018,6,621304.874,"United States","Asia Tenggara --- ASEAN  ","Export",0,0,"N.Q."
"USA","8517","ASEAN",2019,3,1575505.319,"United States","Asia Tenggara --- ASEAN  ","Re-Export",0,0,"N.Q."
"USA","8517","ASEAN",2019,5,19947256.74,"United States","Asia Tenggara --- ASEAN  ","Import",66165817,0,"N.Q."
"USA","8517","ASEAN",2019,6,571737.245,"United States","Asia Tenggara --- ASEAN  ","Export",0,0,"N.Q."
"USA","8517","ASEAN",2020,3,1704317.388,"United States","Asia Tenggara --- ASEAN  ","Re-Export",0,26348044,"Item"
"USA","8517","ASEAN",2020,5,20630976.753,"United States","Asia Tenggara --- ASEAN  ","Import",,,""
"USA","8517","ASEAN",2020,6,508324.759,"United States","Asia Tenggara --- ASEAN  ","Export",,,""
"USA","8517","BRN",2017,3,102.881,"United States","Brunei","Re-Export",0,0,"N.Q."
"USA","8517","BRN",2017,5,340.824,"United States","Brunei","Import",1334,0,"N.Q."
"USA","8517","BRN",2017,6,1798.688,"United States","Brunei","Export",0,0,"N.Q."
"USA","8517","BRN",2018,3,195.254,"United States","Brunei","Re-Export",0,0,"N.Q."
"USA","8517","BRN",2018,5,233.412,"United States","Brunei","Import",623,0,"N.Q."
"USA","8517","BRN",2018,6,3249.358,"United States","Brunei","Export",0,0,"N.Q."
"USA","8517","BRN",2019,3,1420.498,"United States","Brunei","Re-Export",0,0,"N.Q."
"USA","8517","BRN",2019,6,658.686,"United States","Brunei","Export",0,0,"N.Q."
"USA","8517","BRN",2020,3,187.4,"United States","Brunei","Re-Export",0,129,"Item"
"USA","8517","BRN",2020,5,42.555,"United States","Brunei","Import",5,5,"Kg"
"USA","8517","BRN",2020,6,699.628,"United States","Brunei","Export",0,480,"Item"
"USA","8517","CHN",2017,3,1253808.157,"United States","China","Re-Export",0,0,"N.Q."
"USA","8517","CHN",2017,5,72680322.674,"United States","China","Import",200852982,0,"N.Q."
"USA","8517","CHN",2017,6,324861.035,"United States","China","Export",0,0,"N.Q."
"USA","8517","CHN",2018,3,728837.88,"United States","China","Re-Export",0,0,"N.Q."
"USA","8517","CHN",2018,5,72845175.449,"United States","China","Import",204431115,0,"N.Q."
"USA","8517","CHN",2018,6,337012.166,"United States","China","Export",0,0,"N.Q."
"USA","8517","CHN",2019,3,634473.449,"United States","China","Re-Export",0,0,"N.Q."
"USA","8517","CHN",2019,5,60283285.634,"United States","China","Import",218422812,0,"N.Q."
"USA","8517","CHN",2019,6,286513.74,"United States","China","Export",0,0,"N.Q."
"USA","8517","CHN",2020,3,582907.142,"United States","China","Re-Export",0,60892344,"Item"
"USA","8517","CHN",2020,5,53733638.032,"United States","China","Import",152574536,0,"N.Q."
"USA","8517","CHN",2020,6,228986.314,"United States","China","Export",,,""
"USA","8517","IDN",2017,3,9122.871,"United States","Indonesia","Re-Export",0,0,"N.Q."
"USA","8517","IDN",2017,5,77755.435,"United States","Indonesia","Import",289342,0,"N.Q."
"USA","8517","IDN",2017,6,31907.661,"United States","Indonesia","Export",0,0,"N.Q."
"USA","8517","IDN",2018,3,19590.858,"United States","Indonesia","Re-Export",0,0,"N.Q."
"USA","8517","IDN",2018,5,59652.129,"United States","Indonesia","Import",253190,0,"N.Q."
"USA","8517","IDN",2018,6,42917.347,"United States","Indonesia","Export",0,0,"N.Q."
"USA","8517","IDN",2019,3,19267.66,"United States","Indonesia","Re-Export",0,0,"N.Q."
"USA","8517","IDN",2019,5,300231.308,"United States","Indonesia","Import",2039330,0,"N.Q."
"USA","8517","IDN",2019,6,48479.013,"United States","Indonesia","Export",0,0,"N.Q."
"USA","8517","IDN",2020,3,22030.019,"United States","Indonesia","Re-Export",0,157303,"Item"
"USA","8517","IDN",2020,5,554414.439,"United States","Indonesia","Import",4319422,0,"N.Q."
"USA","8517","IDN",2020,6,40581.31,"United States","Indonesia","Export",,,""
"USA","8517","KHM",2017,3,114.751,"United States","Cambodia","Re-Export",0,0,"N.Q."
"USA","8517","KHM",2017,5,139.479,"United States","Cambodia","Import",490,0,"N.Q."
"USA","8517","KHM",2017,6,1073.449,"United States","Cambodia","Export",0,0,"N.Q."
"USA","8517","KHM",2018,3,73.485,"United States","Cambodia","Re-Export",0,0,"N.Q."
"USA","8517","KHM",2018,5,2788.065,"United States","Cambodia","Import",4376,0,"N.Q."
"USA","8517","KHM",2018,6,391.718,"United States","Cambodia","Export",0,0,"N.Q."
"USA","8517","KHM",2019,3,410.009,"United States","Cambodia","Re-Export",0,0,"N.Q."
"USA","8517","KHM",2019,5,187.801,"United States","Cambodia","Import",837,0,"N.Q."
"USA","8517","KHM",2019,6,582.835,"United States","Cambodia","Export",0,0,"N.Q."
"USA","8517","KHM",2020,3,134.473,"United States","Cambodia","Re-Export",0,101,"Item"
"USA","8517","KHM",2020,5,56.836,"United States","Cambodia","Import",67,0,"N.Q."
"USA","8517","KHM",2020,6,52.913,"United States","Cambodia","Export",0,12,"Item"
"USA","8517","LAO",2017,5,55452.096,"United States","Lao PDR","Import",480917,0,"N.Q."
"USA","8517","LAO",2017,6,10.645,"United States","Lao PDR","Export",44,0,"N.Q."
"USA","8517","LAO",2018,3,51.363,"United States","Lao PDR","Re-Export",0,0,"N.Q."
"USA","8517","LAO",2018,5,80149.321,"United States","Lao PDR","Import",582661,0,"N.Q."
"USA","8517","LAO",2018,6,48.712,"United States","Lao PDR","Export",0,0,"N.Q."
"USA","8517","LAO",2019,3,27.784,"United States","Lao PDR","Re-Export",0,0,"N.Q."
"USA","8517","LAO",2019,5,69375.596,"United States","Lao PDR","Import",517651,0,"N.Q."
"USA","8517","LAO",2019,6,35.827,"United States","Lao PDR","Export",0,0,"N.Q."
"USA","8517","LAO",2020,3,67.814,"United States","Lao PDR","Re-Export",0,280,"Item"
"USA","8517","LAO",2020,5,29267.992,"United States","Lao PDR","Import",214636,0,"N.Q."
"USA","8517","LAO",2020,6,28.63,"United States","Lao PDR","Export",0,3,"Item"
"USA","8517","MMR",2017,3,843.95,"United States","Myanmar","Re-Export",0,0,"N.Q."
"USA","8517","MMR",2017,5,2.752,"United States","Myanmar","Import",,13.176,"Kg"
"USA","8517","MMR",2017,6,3634.336,"United States","Myanmar","Export",0,0,"N.Q."
"USA","8517","MMR",2018,3,274.727,"United States","Myanmar","Re-Export",0,0,"N.Q."
"USA","8517","MMR",2018,6,716.98,"United States","Myanmar","Export",0,0,"N.Q."
"USA","8517","MMR",2019,3,892.384,"United States","Myanmar","Re-Export",0,0,"N.Q."
"USA","8517","MMR",2019,5,1940.519,"United States","Myanmar","Import",21750,0,"N.Q."
"USA","8517","MMR",2019,6,2693.505,"United States","Myanmar","Export",0,0,"N.Q."
"USA","8517","MMR",2020,3,583.212,"United States","Myanmar","Re-Export",0,743,"Item"
"USA","8517","MMR",2020,5,7114.904,"United States","Myanmar","Import",62851,0,"N.Q."
"USA","8517","MMR",2020,6,873.674,"United States","Myanmar","Export",,,""
"USA","8517","MYS",2017,3,306818.726,"United States","Malaysia","Re-Export",0,0,"N.Q."
"USA","8517","MYS",2017,5,5404873.952,"United States","Malaysia","Import",20897241,0,"N.Q."
"USA","8517","MYS",2017,6,76522.268,"United States","Malaysia","Export",0,0,"N.Q."
"USA","8517","MYS",2018,3,150153.919,"United States","Malaysia","Re-Export",0,0,"N.Q."
"USA","8517","MYS",2018,5,3966876.024,"United States","Malaysia","Import",16682266,0,"N.Q."
"USA","8517","MYS",2018,6,83184.359,"United States","Malaysia","Export",0,0,"N.Q."
"USA","8517","MYS",2019,3,109443.301,"United States","Malaysia","Re-Export",0,0,"N.Q."
"USA","8517","MYS",2019,5,2775970.639,"United States","Malaysia","Import",14959857,0,"N.Q."
"USA","8517","MYS",2019,6,84082.389,"United States","Malaysia","Export",0,0,"N.Q."
"USA","8517","MYS",2020,3,114220.846,"United States","Malaysia","Re-Export",0,801648,"Item"
"USA","8517","MYS",2020,5,2697505.271,"United States","Malaysia","Import",10489598,0,"N.Q."
"USA","8517","MYS",2020,6,80137.377,"United States","Malaysia","Export",,,""
"USA","8517","PHL",2017,3,195775.392,"United States","Philippines","Re-Export",0,0,"N.Q."
"USA","8517","PHL",2017,5,170536.145,"United States","Philippines","Import",665030,0,"N.Q."
"USA","8517","PHL",2017,6,41651.163,"United States","Philippines","Export",0,0,"N.Q."
"USA","8517","PHL",2018,3,161685.63,"United States","Philippines","Re-Export",0,0,"N.Q."
"USA","8517","PHL",2018,5,181207.441,"United States","Philippines","Import",718766,0,"N.Q."
"USA","8517","PHL",2018,6,50166.906,"United States","Philippines","Export",0,0,"N.Q."
"USA","8517","PHL",2019,3,160778.506,"United States","Philippines","Re-Export",0,0,"N.Q."
"USA","8517","PHL",2019,5,302473.703,"United States","Philippines","Import",1628316,0,"N.Q."
"USA","8517","PHL",2019,6,73267.73,"United States","Philippines","Export",0,0,"N.Q."
"USA","8517","PHL",2020,3,330652.177,"United States","Philippines","Re-Export",0,1663089,"Item"
"USA","8517","PHL",2020,5,472851.897,"United States","Philippines","Import",2952282,0,"N.Q."
"USA","8517","PHL",2020,6,39373.105,"United States","Philippines","Export",,,""
"USA","8517","SGP",2017,3,440609.458,"United States","Singapore","Re-Export",0,0,"N.Q."
"USA","8517","SGP",2017,5,249391.066,"United States","Singapore","Import",922035,0,"N.Q."
"USA","8517","SGP",2017,6,270010.725,"United States","Singapore","Export",0,0,"N.Q."
"USA","8517","SGP",2018,3,503279.653,"United States","Singapore","Re-Export",0,0,"N.Q."
"USA","8517","SGP",2018,5,533455.05,"United States","Singapore","Import",2260652,0,"N.Q."
"USA","8517","SGP",2018,6,302610.352,"United States","Singapore","Export",0,0,"N.Q."
"USA","8517","SGP",2019,3,547167.7,"United States","Singapore","Re-Export",0,0,"N.Q."
"USA","8517","SGP",2019,5,251696.078,"United States","Singapore","Import",1411234,0,"N.Q."
"USA","8517","SGP",2019,6,243169.183,"United States","Singapore","Export",0,0,"N.Q."
"USA","8517","SGP",2020,3,516971.538,"United States","Singapore","Re-Export",0,6965691,"Item"
"USA","8517","SGP",2020,5,334197.785,"United States","Singapore","Import",1607386,0,"N.Q."
"USA","8517","SGP",2020,6,206849.025,"United States","Singapore","Export",,,""
"USA","8517","THA",2017,3,481344.079,"United States","Thailand","Re-Export",0,0,"N.Q."
"USA","8517","THA",2017,5,3565033.144,"United States","Thailand","Import",13213314,0,"N.Q."
"USA","8517","THA",2017,6,76221.98,"United States","Thailand","Export",0,0,"N.Q."
"USA","8517","THA",2018,3,389141.115,"United States","Thailand","Re-Export",0,0,"N.Q."
"USA","8517","THA",2018,5,3081212.451,"United States","Thailand","Import",11108188,0,"N.Q."
"USA","8517","THA",2018,6,114502.717,"United States","Thailand","Export",0,0,"N.Q."
"USA","8517","THA",2019,3,348779.145,"United States","Thailand","Re-Export",0,0,"N.Q."
"USA","8517","THA",2019,5,2364348.115,"United States","Thailand","Import",7101897,0,"N.Q."
"USA","8517","THA",2019,6,91931.272,"United States","Thailand","Export",0,0,"N.Q."
"USA","8517","THA",2020,3,286784.628,"United States","Thailand","Re-Export",0,14889902,"Item"
"USA","8517","THA",2020,5,3182565.905,"United States","Thailand","Import",10965952,0,"N.Q."
"USA","8517","THA",2020,6,119053.904,"United States","Thailand","Export",,,""
"USA","8517","VNM",2017,3,267960.831,"United States","Vietnam","Re-Export",0,0,"N.Q."
"USA","8517","VNM",2017,5,5436017.655,"United States","Vietnam","Import",12888796,0,"N.Q."
"USA","8517","VNM",2017,6,20439.606,"United States","Vietnam","Export",0,0,"N.Q."
"USA","8517","VNM",2018,3,256722.386,"United States","Vietnam","Re-Export",0,0,"N.Q."
"USA","8517","VNM",2018,5,6469100.911,"United States","Vietnam","Import",15074691,0,"N.Q."
"USA","8517","VNM",2018,6,23516.425,"United States","Vietnam","Export",0,0,"N.Q."
"USA","8517","VNM",2019,3,387318.332,"United States","Vietnam","Re-Export",0,0,"N.Q."
"USA","8517","VNM",2019,5,13881032.981,"United States","Vietnam","Import",38484946,0,"N.Q."
"USA","8517","VNM",2019,6,26836.805,"United States","Vietnam","Export",0,0,"N.Q."
"USA","8517","VNM",2020,3,432685.281,"United States","Vietnam","Re-Export",0,1869158,"Item"
"USA","8517","VNM",2020,5,13352959.169,"United States","Vietnam","Import",43894402,0,"N.Q."
"USA","8517","VNM",2020,6,20675.193,"United States","Vietnam","Export",,,""
"USA","8517","WLD",2017,3,21869314.367,"United States"," World","Re-Export",0,0,"N.Q."
"USA","8517","WLD",2017,5,113272255.1,"United States"," World","Import",,0,"N.Q."
"USA","8517","WLD",2017,6,12156802.792,"United States"," World","Export",0,0,"N.Q."
"USA","8517","WLD",2018,3,20543887.397,"United States"," World","Re-Export",0,0,"N.Q."
"USA","8517","WLD",2018,5,111224426.118,"United States"," World","Import",,0,"N.Q."
"USA","8517","WLD",2018,6,11893647.455,"United States"," World","Export",0,0,"N.Q."
"USA","8517","WLD",2019,3,19976054.516,"United States"," World","Re-Export",0,0,"N.Q."
"USA","8517","WLD",2019,5,101893503.866,"United States"," World","Import",,0,"N.Q."
"USA","8517","WLD",2019,6,10718420.993,"United States"," World","Export",0,0,"N.Q."
"USA","8517","WLD",2020,3,18840773.959,"United States"," World","Re-Export",0,360040843,"Item"
"USA","8517","WLD",2020,5,95175568.169,"United States"," World","Import",,0,"N.Q."
"USA","8517","WLD",2020,6,9250425.953,"United States"," World","Export",,,""
"USA","8528","ASEAN",2017,3,23204.116,"United States","Asia Tenggara --- ASEAN  ","Re-Export",0,73810,"Item"
