"ReporterISO3","ProductCode","PartnerISO3","Year","TradeFlowCode","TradeValue in 1000 USD","ReporterName","PartnerName","TradeFlowName","NetWeight in KGM","Quantity","QtyUnit"
"CHN","8542","LAO",2020,6,95.45,"China","Lao PDR","Export",295,9443,"Item"
"CHN","8542","MMR",2017,5,53.473,"China","Myanmar","Import",48,0,"N.Q."
"CHN","8542","MMR",2017,6,2818.279,"China","Myanmar","Export",14964,0,"N.Q."
"CHN","8542","MMR",2018,5,201.804,"China","Myanmar","Import",59,494229,"Item"
"CHN","8542","MMR",2018,6,1542.153,"China","Myanmar","Export",14313,0,"N.Q."
"CHN","8542","MMR",2019,5,73.488,"China","Myanmar","Import",27,158998,"Item"
"CHN","8542","MMR",2019,6,5563.087,"China","Myanmar","Export",2014,0,"N.Q."
"CHN","8542","MMR",2020,5,82.31,"China","Myanmar","Import",68,787072,"Item"
"CHN","8542","MMR",2020,6,320.001,"China","Myanmar","Export",1138,0,"N.Q."
"CHN","8542","MYS",2017,5,23887201.34,"China","Malaysia","Import",6419272,0,"N.Q."
"CHN","8542","MYS",2017,6,4075830.116,"China","Malaysia","Export",1103518,0,"N.Q."
"CHN","8542","MYS",2018,5,25652675.226,"China","Malaysia","Import",6320248,0,"N.Q."
"CHN","8542","MYS",2018,6,5494966.395,"China","Malaysia","Export",0,0,"N.Q."
"CHN","8542","MYS",2019,5,30719513.402,"China","Malaysia","Import",6268127,0,"N.Q."
"CHN","8542","MYS",2019,6,6239931.604,"China","Malaysia","Export",1416796,0,"N.Q."
"CHN","8542","MYS",2020,5,30347354.115,"China","Malaysia","Import",6387744,0,"N.Q."
"CHN","8542","MYS",2020,6,6527460.719,"China","Malaysia","Export",1360124,0,"N.Q."
"CHN","8542","PHL",2017,5,6869577.499,"China","Philippines","Import",3923211,0,"N.Q."
"CHN","8542","PHL",2017,6,624059.022,"China","Philippines","Export",864758,0,"N.Q."
"CHN","8542","PHL",2018,5,7259252.298,"China","Philippines","Import",3891761,0,"N.Q."
"CHN","8542","PHL",2018,6,1131305.427,"China","Philippines","Export",0,0,"N.Q."
"CHN","8542","PHL",2019,5,6754744.752,"China","Philippines","Import",3350798,0,"N.Q."
"CHN","8542","PHL",2019,6,2071030.713,"China","Philippines","Export",832468,0,"N.Q."
"CHN","8542","PHL",2020,5,7127743.122,"China","Philippines","Import",3028522,0,"N.Q."
"CHN","8542","PHL",2020,6,1728191.125,"China","Philippines","Export",815970,0,"N.Q."
"CHN","8542","SGP",2017,5,6626511.296,"China","Singapore","Import",1154056,0,"N.Q."
"CHN","8542","SGP",2017,6,3776416.093,"China","Singapore","Export",7826538,0,"N.Q."
"CHN","8542","SGP",2018,5,6693218.033,"China","Singapore","Import",1053984,0,"N.Q."
"CHN","8542","SGP",2018,6,3890321.814,"China","Singapore","Export",0,0,"N.Q."
"CHN","8542","SGP",2019,5,6940558.535,"China","Singapore","Import",990284,0,"N.Q."
"CHN","8542","SGP",2019,6,3811357.742,"China","Singapore","Export",5974202,0,"N.Q."
"CHN","8542","SGP",2020,5,6571049.764,"China","Singapore","Import",921510,0,"N.Q."
"CHN","8542","SGP",2020,6,5085616.398,"China","Singapore","Export",6920167,0,"N.Q."
"CHN","8542","THA",2017,5,3610559.792,"China","Thailand","Import",2870826,0,"N.Q."
"CHN","8542","THA",2017,6,277958.901,"China","Thailand","Export",363586,0,"N.Q."
"CHN","8542","THA",2018,5,3956128.8,"China","Thailand","Import",2908436,0,"N.Q."
"CHN","8542","THA",2018,6,392962.863,"China","Thailand","Export",0,0,"N.Q."
"CHN","8542","THA",2019,5,3880592.995,"China","Thailand","Import",2851137,0,"N.Q."
"CHN","8542","THA",2019,6,370019.091,"China","Thailand","Export",437264,0,"N.Q."
"CHN","8542","THA",2020,5,4468833.013,"China","Thailand","Import",3080456,0,"N.Q."
"CHN","8542","THA",2020,6,552436.389,"China","Thailand","Export",383634,0,"N.Q."
"CHN","8542","USA",2017,5,10211618.367,"China","United States","Import",528959,0,"N.Q."
"CHN","8542","USA",2017,6,1185521.986,"China","United States","Export",2023235,0,"N.Q."
"CHN","8542","USA",2018,5,12018316.937,"China","United States","Import",579004,0,"N.Q."
"CHN","8542","USA",2018,6,1428424.786,"China","United States","Export",0,0,"N.Q."
"CHN","8542","USA",2019,5,13571791.401,"China","United States","Import",564100,0,"N.Q."
"CHN","8542","USA",2019,6,963127.609,"China","United States","Export",2898454,0,"N.Q."
"CHN","8542","USA",2020,5,14223455.156,"China","United States","Import",565387,0,"N.Q."
"CHN","8542","USA",2020,6,977390.255,"China","United States","Export",1037796,0,"N.Q."
"CHN","8542","VNM",2017,5,5960681.996,"China","Vietnam","Import",1175440,0,"N.Q."
"CHN","8542","VNM",2017,6,4012268.948,"China","Vietnam","Export",329595,0,"N.Q."
"CHN","8542","VNM",2018,5,7291343.315,"China","Vietnam","Import",1198089,0,"N.Q."
"CHN","8542","VNM",2018,6,5761960.821,"China","Vietnam","Export",0,0,"N.Q."
"CHN","8542","VNM",2019,5,13320925.485,"China","Vietnam","Import",1523833,0,"N.Q."
"CHN","8542","VNM",2019,6,9916482.381,"China","Vietnam","Export",499798,0,"N.Q."
"CHN","8542","VNM",2020,5,20253547.925,"China","Vietnam","Import",1760429,0,"N.Q."
"CHN","8542","VNM",2020,6,13388712.775,"China","Vietnam","Export",914604,0,"N.Q."
"CHN","8542","WLD",2017,4,32200119.923,"China"," World","Re-Import",,0,"N.Q."
"CHN","8542","WLD",2017,5,228961264.566,"China"," World","Import",53378676,0,"N.Q."
"CHN","8542","WLD",2017,6,67201901.492,"China"," World","Export",41662663,0,"N.Q."
"CHN","8542","WLD",2018,4,42383614.199,"China"," World","Re-Import",,0,"N.Q."
"CHN","8542","WLD",2018,5,270568851.205,"China"," World","Import",54124908,0,"N.Q."
"CHN","8542","WLD",2018,6,85037571.985,"China"," World","Export",0,0,"N.Q."
"CHN","8542","WLD",2019,4,37987274.272,"China"," World","Re-Import",,0,"N.Q."
"CHN","8542","WLD",2019,5,268409456.817,"China"," World","Import",52204468,0,"N.Q."
"CHN","8542","WLD",2019,6,102102959.98,"China"," World","Export",45139217,0,"N.Q."
"CHN","8542","WLD",2020,4,40751287.451,"China"," World","Re-Import",,0,"N.Q."
"CHN","8542","WLD",2020,5,310019018.012,"China"," World","Import",55241641,0,"N.Q."
"CHN","8542","WLD",2020,6,116989221.967,"China"," World","Export",46250455,0,"N.Q."
"CHN","9401","ASEAN",2017,5,162075.169,"China","Asia Tenggara --- ASEAN  ","Import",,,""
"CHN","9401","ASEAN",2017,6,1309887.404,"China","Asia Tenggara --- ASEAN  ","Export",271433061,0,"N.Q."
"CHN","9401","ASEAN",2018,5,161163.98,"China","Asia Tenggara --- ASEAN  ","Import",,,""
"CHN","9401","ASEAN",2018,6,1565147.075,"China","Asia Tenggara --- ASEAN  ","Export",9614499,0,"N.Q."
"CHN","9401","ASEAN",2019,5,141637.119,"China","Asia Tenggara --- ASEAN  ","Import",,,""
"CHN","9401","ASEAN",2019,6,2211443.21,"China","Asia Tenggara --- ASEAN  ","Export",417565843,0,"N.Q."
"CHN","9401","ASEAN",2020,5,111451.031,"China","Asia Tenggara --- ASEAN  ","Import",28854080,0,"N.Q."
"CHN","9401","ASEAN",2020,6,2838012.004,"China","Asia Tenggara --- ASEAN  ","Export",496961259,0,"N.Q."
"CHN","9401","BRN",2017,6,6540.716,"China","Brunei","Export",1172194,0,"N.Q."
"CHN","9401","BRN",2018,6,7111.05,"China","Brunei","Export",0,0,"N.Q."
"CHN","9401","BRN",2019,6,5843.485,"China","Brunei","Export",1058370,0,"N.Q."
"CHN","9401","BRN",2020,6,9951.088,"China","Brunei","Export",1166475,0,"N.Q."
"CHN","9401","IDN",2017,5,15170.195,"China","Indonesia","Import",4224341,0,"N.Q."
"CHN","9401","IDN",2017,6,150493.918,"China","Indonesia","Export",42118410,0,"N.Q."
"CHN","9401","IDN",2018,5,15628.062,"China","Indonesia","Import",3006502,0,"N.Q."
"CHN","9401","IDN",2018,6,175437.321,"China","Indonesia","Export",0,0,"N.Q."
"CHN","9401","IDN",2019,5,14457.939,"China","Indonesia","Import",3625283,0,"N.Q."
"CHN","9401","IDN",2019,6,202795.045,"China","Indonesia","Export",53542888,0,"N.Q."
"CHN","9401","IDN",2020,5,10562.524,"China","Indonesia","Import",2730396,0,"N.Q."
"CHN","9401","IDN",2020,6,204135.961,"China","Indonesia","Export",43321099,0,"N.Q."
"CHN","9401","KHM",2017,5,132.634,"China","Cambodia","Import",115578,0,"N.Q."
"CHN","9401","KHM",2017,6,5476.48,"China","Cambodia","Export",2286217,0,"N.Q."
"CHN","9401","KHM",2018,5,196.069,"China","Cambodia","Import",94229,0,"N.Q."
"CHN","9401","KHM",2018,6,11343.699,"China","Cambodia","Export",5143821,0,"N.Q."
"CHN","9401","KHM",2019,5,48.631,"China","Cambodia","Import",15008,396,"Item"
"CHN","9401","KHM",2019,6,24212.582,"China","Cambodia","Export",10171012,0,"N.Q."
"CHN","9401","KHM",2020,5,11.099,"China","Cambodia","Import",3243,0,"N.Q."
"CHN","9401","KHM",2020,6,42501.725,"China","Cambodia","Export",16108869,0,"N.Q."
"CHN","9401","LAO",2017,5,7461.037,"China","Lao PDR","Import",2512720,0,"N.Q."
"CHN","9401","LAO",2017,6,856.331,"China","Lao PDR","Export",233248,0,"N.Q."
"CHN","9401","LAO",2018,5,11329.38,"China","Lao PDR","Import",3950223,0,"N.Q."
"CHN","9401","LAO",2018,6,1304.922,"China","Lao PDR","Export",393120,0,"N.Q."
"CHN","9401","LAO",2019,5,9226.858,"China","Lao PDR","Import",3568324,0,"N.Q."
"CHN","9401","LAO",2019,6,1325.927,"China","Lao PDR","Export",667947,0,"N.Q."
"CHN","9401","LAO",2020,5,6575.695,"China","Lao PDR","Import",2557774,0,"N.Q."
"CHN","9401","LAO",2020,6,4193.547,"China","Lao PDR","Export",620732,0,"N.Q."
"CHN","9401","MMR",2017,5,2.734,"China","Myanmar","Import",267,62.108,"Item"
"CHN","9401","MMR",2017,6,13929.034,"China","Myanmar","Export",3668673,0,"N.Q."
"CHN","9401","MMR",2018,5,1.08,"China","Myanmar","Import",78,24,"Item"
"CHN","9401","MMR",2018,6,14996.739,"China","Myanmar","Export",4077558,0,"N.Q."
"CHN","9401","MMR",2019,5,9.984,"China","Myanmar","Import",7192,241,"Item"
"CHN","9401","MMR",2019,6,20012.18,"China","Myanmar","Export",4955794,0,"N.Q."
"CHN","9401","MMR",2020,5,66.215,"China","Myanmar","Import",44201,0,"N.Q."
"CHN","9401","MMR",2020,6,28856.336,"China","Myanmar","Export",4144657,0,"N.Q."
"CHN","9401","MYS",2017,5,24662.612,"China","Malaysia","Import",6341261,0,"N.Q."
"CHN","9401","MYS",2017,6,316711.077,"China","Malaysia","Export",53691898,0,"N.Q."
"CHN","9401","MYS",2018,5,32873.665,"China","Malaysia","Import",8222113,0,"N.Q."
"CHN","9401","MYS",2018,6,336049.291,"China","Malaysia","Export",0,0,"N.Q."
"CHN","9401","MYS",2019,5,31933.02,"China","Malaysia","Import",7231966,0,"N.Q."
"CHN","9401","MYS",2019,6,495801.513,"China","Malaysia","Export",62447152,0,"N.Q."
"CHN","9401","MYS",2020,5,21580.707,"China","Malaysia","Import",3826475,0,"N.Q."
"CHN","9401","MYS",2020,6,553778.519,"China","Malaysia","Export",64929987,0,"N.Q."
"CHN","9401","PHL",2017,5,2064.126,"China","Philippines","Import",103191,0,"N.Q."
"CHN","9401","PHL",2017,6,131861.352,"China","Philippines","Export",31224575,0,"N.Q."
"CHN","9401","PHL",2018,5,2065.051,"China","Philippines","Import",89598,0,"N.Q."
"CHN","9401","PHL",2018,6,172541.097,"China","Philippines","Export",0,0,"N.Q."
"CHN","9401","PHL",2019,5,2794.562,"China","Philippines","Import",53250,0,"N.Q."
"CHN","9401","PHL",2019,6,249636.915,"China","Philippines","Export",47028842,0,"N.Q."
"CHN","9401","PHL",2020,5,1519.164,"China","Philippines","Import",31769,0,"N.Q."
"CHN","9401","PHL",2020,6,302271.467,"China","Philippines","Export",40279046,0,"N.Q."
"CHN","9401","SGP",2017,5,271.943,"China","Singapore","Import",25154,0,"N.Q."
"CHN","9401","SGP",2017,6,342407.374,"China","Singapore","Export",43165383,0,"N.Q."
"CHN","9401","SGP",2018,5,379.691,"China","Singapore","Import",13028,0,"N.Q."
"CHN","9401","SGP",2018,6,396769.214,"China","Singapore","Export",0,0,"N.Q."
"CHN","9401","SGP",2019,5,227.521,"China","Singapore","Import",13543,0,"N.Q."
"CHN","9401","SGP",2019,6,550940.559,"China","Singapore","Export",38866662,0,"N.Q."
"CHN","9401","SGP",2020,5,225.591,"China","Singapore","Import",14798,0,"N.Q."
"CHN","9401","SGP",2020,6,743873.949,"China","Singapore","Export",36499970,0,"N.Q."
"CHN","9401","THA",2017,5,32980.892,"China","Thailand","Import",4592896,0,"N.Q."
"CHN","9401","THA",2017,6,212729.664,"China","Thailand","Export",48157076,0,"N.Q."
"CHN","9401","THA",2018,5,27487.627,"China","Thailand","Import",4591585,0,"N.Q."
"CHN","9401","THA",2018,6,246857.158,"China","Thailand","Export",0,0,"N.Q."
"CHN","9401","THA",2019,5,28889.026,"China","Thailand","Import",4733122,0,"N.Q."
"CHN","9401","THA",2019,6,285996.305,"China","Thailand","Export",59314770,0,"N.Q."
"CHN","9401","THA",2020,5,21412.351,"China","Thailand","Import",3430485,0,"N.Q."
"CHN","9401","THA",2020,6,393157.718,"China","Thailand","Export",63293598,0,"N.Q."
"CHN","9401","USA",2017,5,132116.779,"China","United States","Import",9682154,0,"N.Q."
"CHN","9401","USA",2017,6,8641700.353,"China","United States","Export",2335873176,0,"N.Q."
"CHN","9401","USA",2018,5,177445.003,"China","United States","Import",9208922,0,"N.Q."
"CHN","9401","USA",2018,6,9647844.57,"China","United States","Export",0,0,"N.Q."
"CHN","9401","USA",2019,5,139351.342,"China","United States","Import",4866498,0,"N.Q."
"CHN","9401","USA",2019,6,8148308.224,"China","United States","Export",2118690110,0,"N.Q."
"CHN","9401","USA",2020,5,79768.892,"China","United States","Import",2390711,0,"N.Q."
"CHN","9401","USA",2020,6,8605078.401,"China","United States","Export",2240815144,0,"N.Q."
"CHN","9401","VNM",2017,5,79328.996,"China","Vietnam","Import",29135198,0,"N.Q."
"CHN","9401","VNM",2017,6,128881.458,"China","Vietnam","Export",45715387,0,"N.Q."
"CHN","9401","VNM",2018,5,71203.355,"China","Vietnam","Import",22904995,0,"N.Q."
"CHN","9401","VNM",2018,6,202736.584,"China","Vietnam","Export",0,0,"N.Q."
"CHN","9401","VNM",2019,5,54049.578,"China","Vietnam","Import",17538598,0,"N.Q."
"CHN","9401","VNM",2019,6,374878.699,"China","Vietnam","Export",139512406,0,"N.Q."
"CHN","9401","VNM",2020,5,49497.685,"China","Vietnam","Import",16214940,0,"N.Q."
"CHN","9401","VNM",2020,6,555291.694,"China","Vietnam","Export",226596826,0,"N.Q."
"CHN","9401","WLD",2017,4,46783.135,"China"," World","Re-Import",,0,"N.Q."
"CHN","9401","WLD",2017,5,1504315.929,"China"," World","Import",181534543,0,"N.Q."
"CHN","9401","WLD",2017,6,23324220.952,"China"," World","Export",5840746320,0,"N.Q."
"CHN","9401","WLD",2018,4,37171.533,"China"," World","Re-Import",,0,"N.Q."
"CHN","9401","WLD",2018,5,1655183.971,"China"," World","Import",157558851,0,"N.Q."
"CHN","9401","WLD",2018,6,25767110.649,"China"," World","Export",0,0,"N.Q."
"CHN","9401","WLD",2019,4,42341.325,"China"," World","Re-Import",,0,"N.Q."
"CHN","9401","WLD",2019,5,1305936.343,"China"," World","Import",113455397,0,"N.Q."
"CHN","9401","WLD",2019,6,26366598.881,"China"," World","Export",6155964148,0,"N.Q."
"CHN","9401","WLD",2020,4,42220.708,"China"," World","Re-Import",,0,"N.Q."
"CHN","9401","WLD",2020,5,1024982.553,"China"," World","Import",90537902,0,"N.Q."
"CHN","9401","WLD",2020,6,29136700.141,"China"," World","Export",6470220859,0,"N.Q."
"CHN","9403","ASEAN",2017,5,250084.822,"China","Asia Tenggara --- ASEAN  ","Import",,,""
"CHN","9403","ASEAN",2017,6,2330571.195,"China","Asia Tenggara --- ASEAN  ","Export",637363233,0,"N.Q."
"CHN","9403","ASEAN",2018,5,269007.319,"China","Asia Tenggara --- ASEAN  ","Import",103356169,0,"N.Q."
"CHN","9403","ASEAN",2018,6,2151097.83,"China","Asia Tenggara --- ASEAN  ","Export",31152693,0,"N.Q."
"CHN","9403","ASEAN",2019,5,208763.223,"China","Asia Tenggara --- ASEAN  ","Import",81142515,0,"N.Q."
"CHN","9403","ASEAN",2019,6,3173293.811,"China","Asia Tenggara --- ASEAN  ","Export",834609049,0,"N.Q."
"CHN","9403","ASEAN",2020,5,150993.956,"China","Asia Tenggara --- ASEAN  ","Import",61535371,0,"N.Q."
"CHN","9403","ASEAN",2020,6,4514846.192,"China","Asia Tenggara --- ASEAN  ","Export",972845159,0,"N.Q."
"CHN","9403","BRN",2017,5,10.062,"China","Brunei","Import",227,227,"Kg"
"CHN","9403","BRN",2017,6,12192.639,"China","Brunei","Export",3412956,0,"N.Q."
"CHN","9403","BRN",2018,6,9412.797,"China","Brunei","Export",2549760,0,"N.Q."
"CHN","9403","BRN",2019,6,9766.811,"China","Brunei","Export",2801921,0,"N.Q."
"CHN","9403","BRN",2020,6,15718.864,"China","Brunei","Export",2971398,0,"N.Q."
"CHN","9403","IDN",2017,5,25802.03,"China","Indonesia","Import",6390910,0,"N.Q."
"CHN","9403","IDN",2017,6,179531.209,"China","Indonesia","Export",87241077,0,"N.Q."
"CHN","9403","IDN",2018,5,30278.438,"China","Indonesia","Import",6493813,0,"N.Q."
"CHN","9403","IDN",2018,6,218989.212,"China","Indonesia","Export",0,0,"N.Q."
"CHN","9403","IDN",2019,5,21390.189,"China","Indonesia","Import",5149110,0,"N.Q."
"CHN","9403","IDN",2019,6,285629.677,"China","Indonesia","Export",123870815,0,"N.Q."
"CHN","9403","IDN",2020,5,15939.788,"China","Indonesia","Import",4596280,0,"N.Q."
"CHN","9403","IDN",2020,6,362208.016,"China","Indonesia","Export",128087688,0,"N.Q."
"CHN","9403","KHM",2017,5,388.487,"China","Cambodia","Import",190102,0,"N.Q."
"CHN","9403","KHM",2017,6,16292.746,"China","Cambodia","Export",4790853,0,"N.Q."
"CHN","9403","KHM",2018,5,214.235,"China","Cambodia","Import",80065,0,"N.Q."
"CHN","9403","KHM",2018,6,24647.239,"China","Cambodia","Export",0,0,"N.Q."
"CHN","9403","KHM",2019,5,427.975,"China","Cambodia","Import",260934,0,"N.Q."
"CHN","9403","KHM",2019,6,59467.57,"China","Cambodia","Export",15318536,0,"N.Q."
"CHN","9403","KHM",2020,5,123.729,"China","Cambodia","Import",357060,0,"N.Q."
"CHN","9403","KHM",2020,6,69288.286,"China","Cambodia","Export",13499084,0,"N.Q."
"CHN","9403","LAO",2017,5,8777.2,"China","Lao PDR","Import",3522930,0,"N.Q."
"CHN","9403","LAO",2017,6,1689.44,"China","Lao PDR","Export",1032945,0,"N.Q."
"CHN","9403","LAO",2018,5,15293.141,"China","Lao PDR","Import",7791833,0,"N.Q."
"CHN","9403","LAO",2018,6,3584.549,"China","Lao PDR","Export",2068365,0,"N.Q."
"CHN","9403","LAO",2019,5,12644.973,"China","Lao PDR","Import",6277910,0,"N.Q."
"CHN","9403","LAO",2019,6,5261.323,"China","Lao PDR","Export",3185085,0,"N.Q."
"CHN","9403","LAO",2020,5,8048.781,"China","Lao PDR","Import",4047101,0,"N.Q."
"CHN","9403","LAO",2020,6,4180.844,"China","Lao PDR","Export",1710535,0,"N.Q."
"CHN","9403","MMR",2017,5,50.208,"China","Myanmar","Import",7364,0,"N.Q."
"CHN","9403","MMR",2017,6,47350.937,"China","Myanmar","Export",21318881,0,"N.Q."
"CHN","9403","MMR",2018,5,127.773,"China","Myanmar","Import",22441,0,"N.Q."
"CHN","9403","MMR",2018,6,58131.964,"China","Myanmar","Export",26534568,0,"N.Q."
"CHN","9403","MMR",2019,5,825.598,"China","Myanmar","Import",431462,0,"N.Q."
"CHN","9403","MMR",2019,6,75929.08,"China","Myanmar","Export",33279168,0,"N.Q."
"CHN","9403","MMR",2020,5,314.733,"China","Myanmar","Import",282259,0,"N.Q."
"CHN","9403","MMR",2020,6,79483.671,"China","Myanmar","Export",25259586,0,"N.Q."
"CHN","9403","MYS",2017,5,28503.852,"China","Malaysia","Import",11888555,0,"N.Q."
"CHN","9403","MYS",2017,6,709500.181,"China","Malaysia","Export",167498482,0,"N.Q."
"CHN","9403","MYS",2018,5,38313.425,"China","Malaysia","Import",13415357,0,"N.Q."
"CHN","9403","MYS",2018,6,515247.314,"China","Malaysia","Export",0,0,"N.Q."
"CHN","9403","MYS",2019,5,37559.655,"China","Malaysia","Import",11879144,0,"N.Q."
"CHN","9403","MYS",2019,6,829383.693,"China","Malaysia","Export",201186420,0,"N.Q."
"CHN","9403","MYS",2020,5,23493.123,"China","Malaysia","Import",6754433,0,"N.Q."
"CHN","9403","MYS",2020,6,1208569.491,"China","Malaysia","Export",312611801,0,"N.Q."
"CHN","9403","PHL",2017,5,4350.768,"China","Philippines","Import",324413,0,"N.Q."
